"Id","SalePrice"
1688,180833.420966708
1689,183511.521908647
1690,187082.538736689
1691,172934.420757922
1692,245388.241893967
1693,168186.602424115
1694,179395.772492412
1695,161986.957592929
1696,252498.471200353
1697,161918.091884026
1698,321777.96963079
1699,304652.941998876
1700,253599.177198323
1701,262496.644284251
1702,243938.420858003
1703,250803.828589477
1704,268545.954592672
1705,237296.15662482
1706,395458.518156072
1707,212872.75566793
1708,205097.12237658
1709,252043.266465516
1710,219855.687263331
1711,267223.925931773
1712,245437.440991646
1713,273758.75988088
1714,229433.98827209
1715,207222.961088663
1716,176446.023803325
1717,165837.932365714
1718,138974.888371071
1719,185576.853074034
1720,215954.580103954
1721,166429.103749822
1722,137517.486295727
1723,165581.504225274
1724,190382.417929986
1725,210733.015668715
1726,170189.098060478
1727,150186.085246575
1728,177028.579324387
1729,159073.438342542
1730,132330.970470855
1731,108456.894989978
1732,120618.381898708
1733,105237.92499247
1734,116427.462135066
1735,127268.782787517
1736,100998.39419409
1737,283413.371233047
1738,271757.57750381
1739,205481.298851722
1740,206219.907848503
1741,186877.419296424
1742,174080.955509322
1743,179259.124027118
1744,316630.094870536
1745,219170.676178445
1746,201814.424133755
1747,187167.028569536
1748,200809.178111695
1749,145184.645484772
1750,130525.453549941
1751,222206.780643603
1752,108903.961803477
1753,143475.94955925
1754,183875.261286665
1755,160477.326822307
1756,123387.13743281
1757,113879.241282138
1758,137457.228361197
1759,151733.138156684
1760,153052.067533965
1761,140707.800934952
1762,165678.732490708
1763,165978.991038306
1764,113676.418642532
1765,144572.324499035
1766,172319.905382707
1767,222380.902707207
1768,132725.940389276
1769,161731.442093932
1770,144463.49384155
1771,125192.117371413
1772,126264.45801514
1773,117995.058181585
1774,138078.677100813
1775,129225.499323082
1776,113437.644073508
1777,101882.409916251
1778,135273.541672147
1779,115112.672518417
1780,180651.185586984
1781,123528.725787215
1782,83912.4983301278
1783,135678.837352748
1784,94208.5907304452
1785,114271.719269146
1786,137038.831489016
1787,156593.889050377
1788,66213.0030121272
1789,92225.8742153628
1790,80951.0361436721
1791,171832.560360913
1792,148365.954281259
1793,128690.68833914
1794,147758.304602585
1795,123384.938369214
1796,103480.693418883
1797,115881.517744883
1798,119990.00662281
1799,102623.982599813
1800,131707.039111138
1801,135348.372227197
1802,145536.005854962
1803,135080.66389109
1804,139065.512861873
1805,125246.150384026
1806,120295.479592548
1807,113200.392405209
1808,114341.380220212
1809,112693.36324283
1810,120927.576082936
1811,98162.2971714441
1812,90250.1326977743
1813,120266.617509188
1814,82694.5078767532
1815,55898.4909446169
1816,94128.8668194151
1817,94173.1388360535
1818,138062.073709381
1819,119015.501427817
1820,43490.2050262087
1821,119081.733475176
1822,135857.594691937
1823,37205.5091281498
1824,122676.289147384
1825,130643.74356942
1826,102715.65822366
1827,107835.668622367
1828,125249.252260209
1829,115850.707982929
1830,133237.010013253
1831,133752.638551265
1832,47217.5047002474
1833,130212.183586431
1834,104487.338860032
1835,127496.322566734
1836,121556.047453343
1837,89915.9191251497
1838,135936.230397395
1839,93578.5915215973
1840,139242.443264877
1841,129125.132360052
1842,77367.4123178663
1843,133784.538557453
1844,122992.25088044
1845,133645.849284443
1846,140991.579544763
1847,166189.369105402
1848,53290.4398865792
1849,91910.2370157397
1850,108989.421391356
1851,133643.743056775
1852,115197.117755983
1853,118446.35877731
1854,168359.75225404
1855,157675.776027491
1856,209742.231606415
1857,115704.874684786
1858,128181.004309217
1859,109033.307070833
1860,149387.281180084
1861,108359.648268191
1862,289713.639808504
1863,280067.714756256
1864,280177.708551256
1865,299645.062220108
1866,292623.732062161
1867,213131.752947085
1868,271083.303353755
1869,195525.838250931
1870,210592.287624905
1871,233073.472397983
1872,166023.218379452
1873,220175.972022151
1874,154632.374992979
1875,210876.591075704
1876,199563.323296485
1877,205537.547670777
1878,198219.226320234
1879,123179.514794137
1880,123778.621520617
1881,235706.818297604
1882,225977.331296974
1883,183471.940225243
1884,198896.215082192
1885,229250.136871436
1886,262311.964492199
1887,198295.09766437
1888,246549.281217652
1889,163928.707003289
1890,102522.712436443
1891,104225.784962103
1892,89161.2460638343
1893,118723.916618768
1894,110437.87051738
1895,121579.108814593
1896,114598.819617533
1897,117523.610090611
1898,108109.763951552
1899,165708.938132161
1900,139219.679278608
1901,168024.994892524
1902,154186.551749661
1903,198615.191917207
1904,160423.479456609
1905,181177.481646054
1906,108488.722534467
1907,189038.491446573
1908,98750.0323393367
1909,128537.998585804
1910,111306.664282423
1911,231916.699101272
1912,349461.903055182
1913,133746.193646775
1914,44154.2523960145
1915,243817.685530009
1916,69680.3287476135
1917,210724.214000251
1918,137104.622389264
1919,172024.378839344
1920,172973.671792163
1921,323199.05714649
1922,273166.918251113
1923,231811.002525736
1924,215743.302317815
1925,197554.133634809
1926,313033.099617622
1927,125084.287645056
1928,158641.080116105
1929,122466.762046749
1930,136382.084020688
1931,137027.5379047
1932,135832.220687912
1933,163515.901018093
1934,178109.926005689
1935,168609.3059008
1936,185807.890972461
1937,175974.027457648
1938,169054.50801085
1939,239611.060930532
1940,191559.027091953
1941,172857.478649292
1942,185037.297171302
1943,207203.714578324
1944,350115.512382861
1945,380151.073550734
1946,140189.281957336
1947,325278.880438333
1948,177817.176656665
1949,236483.077633918
1950,174512.030364862
1951,215402.704812645
1952,192714.226067683
1953,158356.911066694
1954,164758.015982757
1955,128190.70044046
1956,268211.138641054
1957,147718.096572431
1958,255737.841586706
1959,138031.456200344
1960,109604.75718507
1961,117990.077115903
1962,91677.5931348523
1963,101853.890372127
1964,103023.300485494
1965,143205.814168249
1966,131625.298282127
1967,284102.173744747
1968,394668.741712712
1969,354047.429950612
1970,399147.675143831
1971,422178.051988435
1972,345336.162488008
1973,248828.036088531
1974,321280.013029158
1975,441906.973558818
1976,260384.74828682
1977,337906.250588472
1978,325184.1906948
1979,298298.439562994
1980,203800.605849049
1981,314699.436632397
1982,216926.397683003
1983,202334.474107217
1984,160325.959188077
1985,207143.59094963
1986,203305.423800887
1987,174161.215414639
1988,167036.306316261
1989,181541.942935027
1990,192072.123851023
1991,218916.883445552
1992,201369.815318539
1993,166056.343023734
1994,225692.068882033
1995,177786.029217403
1996,266601.891293342
1997,307529.246624327
1998,296258.365198587
1999,264348.996492242
2000,287014.439286924
2001,289512.179026341
2002,254124.685236299
2003,248954.695702274
2004,260000.538419368
2005,241332.630795639
2006,212115.122550628
2007,246069.595828226
2008,198889.687730008
2009,193587.452113397
2010,184973.847774967
2011,149731.644816817
2012,162950.10078193
2013,167147.199909062
2014,172479.00769985
2015,188540.458394292
2016,182675.712921211
2017,176530.589027595
2018,119913.200503633
2019,133815.763354203
2020,110402.366186902
2021,96249.7468744129
2022,187726.843980034
2023,154472.058569785
2024,260023.527726344
2025,341795.357082836
2026,170806.539665328
2027,159823.248182702
2028,159744.066716089
2029,162620.181064981
2030,245959.603603598
2031,223039.703400176
2032,238172.778096091
2033,234936.585154301
2034,167765.312794286
2035,220529.278178941
2036,188674.874079637
2037,191758.184678092
2038,313594.564762924
2039,218462.649657342
2040,269533.965887252
2041,307627.940626357
2042,208245.21920107
2043,161242.155580667
2044,159723.180543711
2045,183729.698477444
2046,136149.408056672
2047,140861.820469778
2048,132463.664283741
2049,129318.083192695
2050,157672.765462371
2051,96986.8138612823
2052,118962.749215008
2053,144408.594809459
2054,80828.6508346005
2055,161366.078435694
2056,142741.206362196
2057,109822.498078089
2058,206237.833319612
2059,121614.246068776
2060,169139.189276729
2061,166614.820863268
2062,122076.115744654
2063,108446.243410997
2064,126241.857415585
2065,111306.272907506
2066,159157.262532882
2067,96319.3947878472
2068,133965.636224513
2069,87775.5437107441
2070,107071.08320723
2071,88217.2021655467
2072,128856.61858766
2073,128259.517418782
2074,180845.570512151
2075,139028.337865776
2076,107421.313926929
2077,158975.684523443
2078,117440.069317155
2079,136177.055504713
2080,120202.215049284
2081,115712.874866035
2082,127295.022706425
2083,142300.623420243
2084,100433.665774911
2085,112798.795702784
2086,113196.055467149
2087,126375.044394079
2088,92190.6535472694
2089,70704.1268097266
2090,127709.039455157
2091,134322.478554706
2092,111039.995356262
2093,124666.200788396
2094,105902.366425368
2095,132678.24396654
2096,76248.2742309133
2097,85622.4563963742
2098,141872.413746176
2099,52043.1973949365
2100,66902.1761768839
2101,98758.6346993068
2102,113686.138749221
2103,96375.8612297525
2104,122794.299731284
2105,112134.622377516
2106,63063.2544862994
2107,161297.715373546
2108,107945.8940382
2109,111159.101200462
2110,115112.334834884
2111,134898.647095893
2112,131117.618177943
2113,124725.88083138
2114,121041.010212554
2115,160132.18652461
2116,113445.550496422
2117,143388.181108802
2118,112690.156115524
2119,107537.713165516
2120,115022.696269085
2121,181798.610449921
2122,111812.615266354
2123,82153.1220326517
2124,138890.66710042
2125,120106.356955834
2126,147921.278602383
2127,198763.545160806
2128,115413.448263251
2129,88983.7388270885
2130,130996.047961223
2131,129652.222412946
2132,117351.769164579
2133,120221.141429397
2134,124833.452194727
2135,92448.5444685012
2136,82373.1763860529
2137,113648.240248907
2138,145698.944820139
2139,142000.283792267
2140,136742.792250892
2141,148390.124735947
2142,119982.532765188
2143,147225.965756415
2144,139264.339441042
2145,139279.474052316
2146,154809.306177647
2147,133066.691047032
2148,117637.930710458
2149,131704.193666468
2150,211935.962192503
2151,104776.096057243
2152,162458.253921029
2153,140319.181923493
2154,101310.310243501
2155,132455.384970644
2156,217804.339516175
2157,214915.333034897
2158,208352.592767045
2159,196581.382612148
2160,167026.334173482
2161,219504.717718115
2162,350368.119964039
2163,314625.394018974
2164,215210.854966304
2165,186603.22688054
2166,160945.508435001
2167,203250.171488401
2168,199703.718079835
2169,186372.24110536
2170,211109.774470047
2171,156479.009612724
2172,136421.413272008
2173,180752.188623087
2174,216602.005367323
2175,256921.179457963
2176,273300.415196703
2177,217060.022472947
2178,195596.643375564
2179,126326.775630764
2180,210190.474502981
2181,187237.308218483
2182,218673.595306446
2183,185407.342223005
2184,110985.72530574
2185,126514.884407436
2186,137968.479168061
2187,134314.664421216
2188,139482.291793247
2189,260904.98650866
2190,75805.0138623266
2191,75523.3827565119
2192,85430.8462767051
2193,109003.19872628
2194,100837.952875769
2195,96725.7170345283
2196,97696.05488203
2197,116898.761865953
2198,153797.182953123
2199,212497.820999176
2200,130521.986296958
2201,140475.858439052
2202,203083.769692992
2203,119727.243481762
2204,177056.406069355
2205,119951.883994127
2206,132579.421896667
2207,197711.185346164
2208,253666.072931177
2209,230503.323446681
2210,106982.087795022
2211,119251.635080989
2212,116682.845930029
2213,102184.226976853
2214,128071.1491371
2215,99341.399497444
2216,147246.745683877
2217,69580.304187635
2218,119542.874123038
2219,91992.9888882557
2220,61104.9412696324
2221,244411.173408343
2222,231490.195458764
2223,275553.564139434
2224,194358.294040986
2225,119937.456555046
2226,183657.076866733
2227,176544.072361138
2228,242411.065675984
2229,226620.375523223
2230,152142.893382968
2231,189054.993103477
2232,178612.746158516
2233,170105.860058823
2234,226055.961633486
2235,213581.11727323
2236,241825.449268131
2237,294719.008648342
2238,182175.848217654
2239,129000.531116649
2240,155130.736437109
2241,136396.249970378
2242,114237.751653132
2243,119000.645821705
2244,101803.311917848
2245,90122.8860056449
2246,138752.338813042
2247,105862.23600822
2248,117781.362463538
2249,113500.928520168
2250,123920.284139777
2251,117560.587776746
2252,177757.732523211
2253,150632.559376254
2254,165267.045668238
2255,196056.826205546
2256,163277.798572183
2257,202841.804830038
2258,153590.906217264
2259,163706.432279454
2260,146973.044312241
2261,183974.193810054
2262,199559.00272487
2263,380598.290304911
2264,486980.955192494
2265,149567.81544032
2266,308406.746451682
2267,374724.676240538
2268,391415.075882753
2269,151352.542315355
2270,183536.005695731
2271,197756.810854857
2272,186877.585247907
2273,158060.142817694
2274,178214.73943491
2275,145340.242979536
2276,171886.054526302
2277,173397.7078033
2278,148022.102666159
2279,132872.512423955
2280,115237.79976533
2281,150736.390868956
2282,174946.747989157
2283,104061.483030439
2284,107348.817320457
2285,133611.958775252
2286,116956.809356113
2287,332998.750922388
2288,258857.312673458
2289,346637.927576419
2290,388996.12341278
2291,310864.423204501
2292,403021.726779686
2293,425644.878219792
2294,369769.521369851
2295,419611.823364636
2296,276457.811823912
2297,306125.991344189
2298,319028.919598271
2299,336616.836716873
2300,328897.068636479
2301,294527.625048834
2302,248879.805915424
2303,246552.967376827
2304,241464.748626621
2305,186403.706507973
2306,187463.033911383
2307,201446.140057709
2308,203852.419122379
2309,276762.760039698
2310,200803.710281285
2311,193841.675302846
2312,171786.134185348
2313,171932.007421418
2314,166048.127637839
2315,165891.913495722
2316,180331.346941559
2317,189040.924318339
2318,163646.801841853
2319,168082.1405439
2320,175228.596761815
2321,219541.678009678
2322,177520.121838472
2323,181716.80303886
2324,176293.481837744
2325,201234.536450181
2326,165441.156468197
2327,189870.899491504
2328,204851.046151716
2329,190266.194612005
2330,180636.599834299
2331,315023.648471066
2332,353528.396755583
2333,301672.538933373
2334,246740.360315002
2335,273575.064042076
2336,290530.1067633
2337,205632.521890243
2338,260153.46237007
2339,224534.923895399
2340,350886.977160752
2341,233575.596708005
2342,234748.187054305
2343,227185.549892274
2344,225560.605646745
2345,234863.163790209
2346,207136.96165249
2347,197461.926972864
2348,229488.967222707
2349,177875.129326296
2350,293256.707110087
2351,237501.392384046
2352,247109.076651631
2353,234519.055506327
2354,137881.209346083
2355,141577.321713521
2356,156312.261604583
2357,179970.836450585
2358,187333.647332735
2359,124730.681885752
2360,107973.588967438
2361,134818.841801467
2362,236965.585032415
2363,126916.056854061
2364,160763.899286704
2365,208160.183982402
2366,174887.713643903
2367,205845.127773361
2368,207183.779948781
2369,208676.412403476
2370,161628.195809828
2371,158712.289942588
2372,183957.538798017
2373,262153.76116039
2374,299880.977801894
2375,240199.304178671
2376,263058.416099912
2377,328881.395301777
2378,139972.84463043
2379,194239.458557078
2380,147934.221474123
2381,156243.680308294
2382,183641.107570885
2383,192492.492831518
2384,221837.555263193
2385,146247.67690625
2386,121956.198550623
2387,127233.836944887
2388,98864.3418703554
2389,104477.664409477
2390,129015.279084344
2391,130965.623799253
2392,103169.472618273
2393,155006.296816125
2394,128379.504955494
2395,196417.833654752
2396,129726.750466046
2397,214472.060367326
2398,118160.863613001
2399,67122.6314684383
2400,63530.023125288
2401,126834.831212556
2402,128866.288244854
2403,133738.376822401
2404,141604.357543302
2405,143500.230123249
2406,136876.621513828
2407,116822.283892069
2408,127719.661168716
2409,113669.998102598
2410,165671.487188618
2411,107435.317837404
2412,143326.390106342
2413,123131.834010122
2414,152089.948601117
2415,122620.552832599
2416,118506.905443547
2417,129293.526444232
2418,131911.402712083
2419,118435.930383059
2420,112274.261626489
2421,135242.501961218
2422,109635.870925505
2423,118773.213430556
2424,158685.03000197
2425,170992.268784995
2426,128205.878735684
2427,119585.828880443
2428,173309.556972799
2429,109263.47877471
2430,125166.710081693
2431,100364.081903161
2432,146093.495060522
2433,134271.047818822
2434,141497.257496745
2435,149026.958742905
2436,112571.161023546
2437,98769.9892183809
2438,116145.525956259
2439,99154.8379296966
2440,111718.342105635
2441,89264.8102189074
2442,90463.2715632522
2443,115843.618147034
2444,129765.310153578
2445,84281.4500152664
2446,133006.227843662
2447,160272.480904558
2448,118258.382227083
2449,102586.421619212
2450,148756.60537351
2451,112073.963657941
2452,188147.992899197
2453,89757.9150053394
2454,123985.827967268
2455,102047.633081037
2456,134181.075467273
2457,131433.669982361
2458,121656.750801684
2459,106127.050191526
2460,126965.778489232
2461,119417.413914567
2462,129706.36380499
2463,117832.607287047
2464,165653.294414226
2465,118847.64986397
2466,111343.810049572
2467,111207.319496781
2468,86464.1141950066
2469,82884.4678982384
2470,182721.520843571
2471,191880.413972821
2472,150148.68733769
2473,126638.50334434
2474,97382.4539070695
2475,203114.970777929
2476,119624.720416944
2477,133083.35980069
2478,154852.949588789
2479,102447.565306789
2480,134632.343826128
2481,109344.262386069
2482,126581.398173243
2483,97171.7028859513
2484,108822.162359822
2485,123390.920702881
2486,159156.715085257
2487,159535.725298618
2488,150845.565601212
2489,144442.0430094
2490,134401.010161343
2491,91789.9267724558
2492,196034.96110389
2493,141880.66735421
2494,124448.655165219
2495,81889.6261327773
2496,227927.539876625
2497,143997.011914217
2498,103466.967957682
2499,80849.5904207251
2500,118829.999909366
2501,126002.118749148
2502,136580.353834342
2503,97213.8863672145
2504,179204.939912319
2505,203059.548668771
2506,225551.497543102
2507,248759.40666124
2508,224636.460483728
2509,207422.532244716
2510,208277.570444425
2511,173278.489879298
2512,193192.502000101
2513,197184.31114292
2514,244465.557147619
2515,147878.79484658
2516,175002.504601542
2517,147014.910622108
2518,163777.902655848
2519,206353.092162258
2520,203970.431790435
2521,180863.690022116
2522,213589.598171999
2523,114572.012568454
2524,134882.83752915
2525,146520.879332046
2526,132782.4241604
2527,109523.41670347
2528,119206.85696224
2529,98409.5855041993
2530,125311.362702497
2531,224723.712643789
2532,217687.767987777
2533,188553.289741083
2534,220376.221545467
2535,269837.675620338
2536,218427.978269892
2537,215657.007750437
2538,169288.322591177
2539,184804.579758578
2540,172926.773807268
2541,172173.208419364
2542,158968.441407708
2543,126304.701860072
2544,109655.876259822
2545,119281.089576439
2546,111474.352059615
2547,127844.17070566
2548,137236.280198388
2549,149621.24468426
2550,572414.438304066
2551,123109.024202687
2552,123358.511225246
2553,70927.5072619876
2554,86896.9886376742
2555,106997.854181236
2556,90472.5543987515
2557,99451.7606470236
2558,132060.06849905
2559,143747.311095895
2560,150990.96491632
2561,137622.145499355
2562,124855.094176578
2563,140662.607091746
2564,199374.827952861
2565,124451.275434951
2566,145387.466924532
2567,135926.909623924
2568,183179.530199594
2569,221283.878516087
2570,107693.379573494
2571,197799.059299513
2572,132903.611826955
2573,215608.478250977
2574,276143.661306449
2575,121578.843644442
2576,129893.452257057
2577,165310.807196939
2578,90402.1234301214
2579,55927.7233075235
2580,72527.6217170277
2581,83948.8779729145
2582,78556.9023564973
2583,227241.615334365
2584,172810.040033302
2585,182019.864564819
2586,208899.167297643
2587,182230.247877512
2588,142325.034431277
2589,146550.634370011
2590,180518.799520424
2591,216079.95851195
2592,198099.512740873
2593,224669.475421382
2594,171233.688446754
2595,194137.920188934
2596,274598.663644705
2597,184172.128935706
2598,249728.83117859
2599,292115.536041157
2600,139982.766495686
2601,152136.462011819
2602,76477.5777732902
2603,84327.5068776166
2604,84577.6754627192
2605,74859.2910959232
2606,144053.440450167
2607,200889.539312067
2608,177065.603318141
2609,154573.986121468
2610,105677.802276159
2611,136466.512478023
2612,155461.776040364
2613,124444.557051896
2614,116399.759306127
2615,147595.704487073
2616,127106.467361349
2617,165042.126437285
2618,197230.653349434
2619,184944.229019218
2620,178866.489979387
2621,166303.739852301
2622,171726.756436547
2623,219998.513312577
2624,260642.588298118
2625,292269.749921696
2626,162538.437596592
2627,172101.357428588
2628,440717.434816141
2629,450675.394420359
2630,340119.902901473
2631,446754.151019913
2632,399281.31756682
2633,309033.451362366
2634,416408.167167362
2635,149190.147813457
2636,163982.855925633
2637,157470.183024406
2638,268673.177373336
2639,179923.517138433
2640,143706.858639355
2641,93374.0982569815
2642,180434.743423756
2643,102904.278853194
2644,109826.142083774
2645,104605.159395143
2646,91648.1765234102
2647,100142.139715002
2648,131699.043490515
2649,146926.273002899
2650,125174.469751499
2651,134896.974100343
2652,369501.269845766
2653,253488.825516877
2654,251852.246996276
2655,360305.139933732
2656,286664.932111416
2657,326463.106951542
2658,282119.713572004
2659,272144.470780782
2660,336771.818245882
2661,320344.167758178
2662,337769.472391702
2663,279698.387830719
2664,269663.78287505
2665,315706.266320436
2666,265658.067109279
2667,166388.424106347
2668,172620.114767387
2669,171629.308010499
2670,234904.463609185
2671,169957.418843562
2672,186043.64539384
2673,194010.696324035
2674,189651.030694456
2675,157682.161882417
2676,180123.707434233
2677,197851.542478165
2678,228886.034124602
2679,275120.642495257
2680,274470.779213365
2681,365216.597181153
2682,314124.243560627
2683,478077.683199454
2684,274014.144113145
2685,332804.486828564
2686,230682.072308368
2687,308905.778539359
2688,218741.403457408
2689,202345.686653503
2690,409728.031864019
2691,193223.594674406
2692,135672.963849004
2693,182640.820348117
2694,144697.48715499
2695,180948.676865379
2696,170646.148619648
2697,180160.743592612
2698,184979.413341029
2699,164472.557714294
2700,147020.690611552
2701,153747.276417839
2702,109998.251574681
2703,121898.475416499
2704,130148.501964724
2705,106501.142306478
2706,109404.122082257
2707,118988.184470195
2708,120234.130569391
2709,98461.6723708843
2710,114087.220106321
2711,234586.496690928
2712,352194.608238307
2713,168122.518798162
2714,144962.696404952
2715,169574.93404383
2716,144236.765055053
2717,183418.184615926
2718,206693.023500423
2719,155546.763266149
2720,158705.294213806
2721,129771.325673739
2722,156409.480341983
2723,144252.367569749
2724,121497.015961336
2725,120781.759686499
2726,143730.868356981
2727,191373.036444458
2728,168250.482191076
2729,137335.801428453
2730,143396.280060168
2731,118563.320936212
2732,129288.751023249
2733,148748.648949624
2734,132852.422675266
2735,127442.729762048
2736,126951.254431896
2737,116656.270210963
2738,125264.237574234
2739,146311.14608382
2740,125472.164257837
2741,145387.259690167
2742,146007.024359736
2743,140903.266569158
2744,150078.208324627
2745,147450.301977536
2746,136515.146563267
2747,128130.912383546
2748,117283.66293003
2749,114383.011236576
2750,118888.149969149
2751,126518.267324418
2752,180619.153509148
2753,139471.252142764
2754,213406.596783656
2755,129087.624222646
2756,97140.9363825927
2757,71596.5446159471
2758,82265.3630966733
2759,142915.012435393
2760,115739.537945129
2761,131112.663421867
2762,142923.939397131
2763,177474.999984784
2764,143368.202310574
2765,263915.493657628
2766,106307.03692224
2767,87015.6331476185
2768,120939.900271321
2769,125626.040156261
2770,131626.194251914
2771,106039.562043643
2772,118315.031305858
2773,140218.244424744
2774,134930.919557829
2775,106054.115915543
2776,133646.79596538
2777,173253.041898187
2778,89362.9065964523
2779,107842.644429545
2780,97193.077398544
2781,92302.0262786535
2782,88590.0016787654
2783,86275.9499055013
2784,111605.193388404
2785,123461.510459369
2786,59106.5104678228
2787,115550.094099739
2788,72608.6860222108
2789,166532.629842733
2790,82675.8561566879
2791,102896.951314673
2792,48852.7777644789
2793,117131.21137122
2794,93659.6961975802
2795,114965.153667068
2796,93325.4872167289
2797,211664.693138899
2798,94538.4400912196
2799,115640.659518916
2800,71882.9821468561
2801,99716.5576973832
2802,125542.516223097
2803,163778.932078961
2804,115897.565616126
2805,93697.9860609052
2806,78650.6153001433
2807,161085.742979579
2808,130728.219797511
2809,121833.706668173
2810,126699.95720746
2811,150284.038621805
2812,133423.070466167
2813,143067.045183683
2814,142599.465653907
2815,89213.5202596364
2816,236337.822652133
2817,156295.158666115
2818,130814.52840441
2819,146523.41835337
2820,128782.404699947
2821,92647.4473710029
2822,150386.606700753
2823,338638.44955884
2824,158590.277357642
2825,142544.107958779
2826,123180.785205504
2827,124212.463269532
2828,205327.425717938
2829,211015.207618283
2830,212149.212740863
2831,177000.318891312
2832,230601.863243025
2833,277272.886202879
2834,196016.762490995
2835,208078.462642162
2836,179701.3737671
2837,170402.432878548
2838,155857.525121501
2839,170894.318522113
2840,196966.267735809
2841,193150.108156785
2842,216788.83735471
2843,145199.740912012
2844,166701.458412776
2845,127077.511646043
