Id,SalePrice
1713,242747.1978
1714,211039.67
1715,213308.7509
1716,181937.0223
1717,174300.0578
1718,133769.588
1719,204602.7149
1720,230000.7099
1721,172564.7357
1722,128549.0951
1723,160923.3234
1724,205546.9857
1725,236235.9021
1726,184020.8378
1727,158122.7886
1728,204337.4362
1729,176267.0827
1730,180406.7663
1731,130084.228
1732,132350.3132
1733,105366.285
1734,124545.7522
1735,135389.1246
1736,124165.0676
1737,324460.3287
1738,238054.4006
1739,267414.6557
1740,189753.0548
1741,178433.8123
1742,183716.4053
1743,191282.314
1744,277145.4283
1745,202864.9482
1746,259640.4942
1747,210397.7002
1748,222755.7844
1749,146614.3712
1750,139152.3704
1751,227731.7295
1752,124431.9236
1753,144553.0797
1754,196363.7451
1755,163870.8889
1756,127578.1791
1757,120829.8364
1758,129552.9542
1759,173488.0093
1760,155149.8495
1761,148992.5101
1762,171025.9692
1763,170148.8558
1764,124410.2392
1765,161620.9066
1766,172874.4307
1767,202575.8719
1768,140247.7573
1769,174366.7675
1770,154885.366
1771,129203.1878
1772,131198.309
1773,120356.3036
1774,142252.0566
1775,143467.8411
1776,126435.3386
1777,114924.8034
1778,132419.0115
1779,126116.4962
1780,190323.1057
1781,123675.708
1782,83369.76489
1783,141419.0836
1784,93903.75877
1785,109130.4068
1786,123728.763
1787,157235.2151
1788,63209.66653
1789,107620.4853
1790,66806.82514
1791,210995.2102
1792,154498.4436
1793,135072.2995
1794,154406.4941
1795,136331.1286
1796,135444.6797
1797,125858.7976
1798,123073.6141
1799,114874.7298
1800,130792.7817
1801,132867.0055
1802,155368.4206
1803,158622.0073
1804,143840.919
1805,139034.8478
1806,124033.0449
1807,147147.7498
1808,131845.2833
1809,118015.3906
1810,134034.2851
1811,108158.5544
1812,93493.68019
1813,121311.8014
1814,93147.73471
1815,58836.12338
1816,105316.2984
1817,103266.4254
1818,136759.6952
1819,118840.6321
1820,58646.52518
1821,114439.9198
1822,141646.7835
1823,49689.1644
1824,127821.5675
1825,137227.9022
1826,102409.5613
1827,102965.1118
1828,135316.4801
1829,125024.084
1830,139852.4731
1831,164145.1816
1832,91860.4674
1833,139431.9221
1834,117632.5787
1835,124703.9399
1836,121845.2515
1837,77886.10722
1838,132634.9824
1839,95655.62893
1840,154379.8368
1841,147710.871
1842,99900.27285
1843,135243.2385
1844,139087.7506
1845,147785.2989
1846,150318.6068
1847,169499.6909
1848,53254.50179
1849,119681.1532
1850,119816.6498
1851,142317.4925
1852,124614.3978
1853,124137.9017
1854,170675.2525
1855,160452.193
1856,214049.1539
1857,153570.056
1858,151813.3031
1859,138505.3857
1860,148216.0262
1861,138520.5029
1862,354181.9268
1863,341735.1761
1864,341744.1573
1865,310098.7437
1866,322914.6178
1867,237518.1908
1868,258091.3568
1869,196027.2494
1870,249027.2783
1871,237347.4843
1872,178593.8268
1873,234752.7427
1874,142679.4274
1875,201494.9022
1876,197182.1844
1877,195957.0708
1878,197342.2786
1879,120075.707
1880,140501.7321
1881,231411.1588
1882,260317.7924
1883,196896.2895
1884,209220.7917
1885,245888.3627
1886,254696.3089
1887,191404.7862
1888,271261.1905
1889,176720.3159
1890,119863.4094
1891,142235.8236
1892,98300.33426
1893,123678.4542
1894,120897.1223
1895,124019.6171
1896,114721.1556
1897,104686.9533
1898,121373.2748
1899,150109.62
1900,155009.8293
1901,182003.4718
1902,125031.6724
1903,233878.9642
1904,145044.2416
1905,209639.7778
1906,189124.6146
1907,204731.5986
1908,115055.9065
1909,135554.2674
1910,125993.1687
1911,238661.0972
1912,303024.17
1913,127725.9444
1914,73253.963
1915,271530.2942
1916,61058.772
1917,268790.555
1918,138736.234
1919,172612.2214
1920,169721.693
1921,371730.3332
1922,334783.7112
1923,216248.0387
1924,215652.2081
1925,219227.6616
1926,341961.951
1927,131312.4413
1928,144618.6264
1929,131823.1729
1930,140096.4228
1931,138829.0147
1932,146827.593
1933,160266.5983
1934,176020.2312
1935,169079.6966
1936,177042.0674
1937,186293.417
1938,166090.633
1939,245612.6619
1940,200493.2798
1941,179338.8531
1942,194917.9473
1943,217752.5888
1944,363862.5593
1945,360287.7159
1946,127790.4988
1947,310412.8641
1948,176211.2733
1949,210282.2509
1950,183960.6347
1951,212449.6126
1952,193730.9288
1953,166372.374
1954,204798.8896
1955,147452.7259
1956,307134.6012
1957,156908.9882
1958,306296.178
1959,158463.8161
1960,114093.8622
1961,127008.3569
1962,99503.62803
1963,103611.2848
1964,107371.9002
1965,145811.7601
1966,139862.4555
1967,298913.5117
1968,359497.5497
1969,364858.7973
1970,445217.5742
1971,481383.5368
1972,385482.5039
1973,299696.1413
1974,332682.658
1975,417896.0091
1976,281043.4725
1977,371451.3866
1978,354816.9463
1979,354903.0101
1980,203409.6676
1981,334089.4577
1982,233011.8536
1983,213008.5818
1984,184615.8589
1985,208783.9101
1986,220718.6278
1987,169848.0213
1988,176560.8451
1989,189136.0529
1990,209995.1359
1991,220590.0918
1992,199796.7814
1993,175896.5795
1994,234216.9216
1995,187538.8675
1996,264858.854
1997,330004.4579
1998,300212.9392
1999,251673.5688
2000,323886.5813
2001,267193.0488
2002,244907.1847
2003,284708.1584
2004,290034.7874
2005,214132.4309
2006,208931.4604
2007,244683.0458
2008,195537.3054
2009,193588.3828
2010,205185.9516
2011,142431.0354
2012,176374.2183
2013,177446.227
2014,187675.6402
2015,204917.5405
2016,192016.9742
2017,201988.4051
2018,122500.628
2019,134845.7931
2020,121243.5378
2021,104251.0751
2022,182447.7943
2023,138785.8782
2024,242780.5393
2025,357841.195
2026,168869.9434
2027,172251.0636
2028,170051.2558
2029,175898.2468
2030,268856.1135
2031,219738.9499
2032,228264.3614
2033,262660.3361
2034,171560.8741
2035,220672.3699
2036,211301.5613
2037,211648.682
2038,313624.5909
2039,212808.7643
2040,368731.0856
2041,294379.9613
2042,206712.2869
2043,170073.8707
2044,160140.822
2045,197048.6583
2046,154609.2577
2047,148043.8126
2048,140612.7635
2049,147720.1141
2050,185694.4873
2051,116777.2511
2052,138228.9019
2053,142894.8687
2054,98184.13662
2055,154317.8297
2056,142640.7487
2057,113377.5849
2058,210971.0396
2059,119560.0633
2060,155353.9578
2061,175192.8065
2062,129454.7077
2063,126632.0118
2064,139410.1212
2065,122133.5733
2066,172660.503
2067,124765.4941
2068,155636.5808
2069,96896.3994
2070,114127.2231
2071,82580.9647
2072,126600.0005
2073,142233.7505
2074,174567.4447
2075,148284.6606
2076,121495.2199
2077,144049.2638
2078,123391.8325
2079,145909.5323
2080,135105.1047
2081,128426.1886
2082,131327.1413
2083,149753.58
2084,126293.8441
2085,120621.6004
2086,150408.6675
2087,126938.8946
2088,92618.62302
2089,74598.46175
2090,125544.2094
2091,107738.2218
2092,129867.1713
2093,108954.0883
2094,108453.2638
2095,143312.6692
2096,92872.24739
2097,89849.2769
2098,133095.0541
2099,62465.58589
2100,88772.04395
2101,114105.7492
2102,133128.3881
2103,99899.05267
2104,130631.0321
2105,118297.9084
2106,72345.78002
2107,183792.9123
2108,123672.8983
2109,111239.5414
2110,117249.7118
2111,173304.4025
2112,130854.4992
2113,117069.7018
2114,125348.2896
2115,148935.5523
2116,111834.6296
2117,147245.3875
2118,122914.2095
2119,112965.2894
2120,117935.317
2121,104078.4372
2122,112455.4278
2123,105214.3481
2124,173519.2303
2125,123922.9408
2126,136184.9062
2127,141696.8077
2128,122614.3475
2129,101149.7773
2130,140154.5621
2131,149226.0375
2132,118388.3991
2133,112876.712
2134,126392.6354
2135,93709.74602
2136,69968.5308
2137,114927.4449
2138,143083.0907
2139,151902.3647
2140,136979.8173
2141,153040.2099
2142,121803.1001
2143,138599.3578
2144,112875.3828
2145,138101.6163
2146,169044.7483
2147,153311.3776
2148,151159.6818
2149,137301.3336
2150,242367.9333
2151,113160.5327
2152,138901.8
2153,135104.1811
2154,108281.5864
2155,147316.3636
2156,239880.1753
2157,207366.0535
2158,228660.3215
2159,216542.8804
2160,190208.9032
2161,238702.5291
2162,369197.987
2163,333105.6174
2164,255243.3234
2165,197850.0133
2166,151754.0618
2167,193061.0749
2168,207402.0255
2169,195361.9416
2170,221055.557
2171,153763.1019
2172,142809.349
2173,183357.7979
2174,225980.7888
2175,314540.0765
2176,280999.0983
2177,236857.1284
2178,229941.9287
2179,145757.6489
2180,228300.6399
2181,183946.2091
2182,221219.5776
2183,188096.8299
2184,115545.3673
2185,129084.256
2186,139366.6169
2187,145768.0764
2188,149986.9122
2189,252169.8101
2190,96703.67068
2191,100634.2831
2192,94318.74632
2193,111787.338
2194,118008.4957
2195,98114.85626
2196,113964.1015
2197,107039.7454
2198,157974.2819
2199,200417.344
2200,148365.5176
2201,149569.4945
2202,233816.1106
2203,130988.4354
2204,165511.6618
2205,113725.0092
2206,138403.5792
2207,223785.2922
2208,278185.8494
2209,196293.5709
2210,114950.796
2211,116425.6869
2212,114930.1608
2213,98056.62433
2214,120992.7245
2215,100378.1527
2216,131897.8946
2217,74046.40407
2218,93690.04659
2219,85706.77739
2220,86993.02211
2221,271530.2942
2222,221912.9628
2223,282707.4668
2224,220132.9324
2225,162336.6382
2226,163506.3204
2227,201657.3882
2228,269389.6138
2229,265040.1527
2230,167069.4876
2231,237499.6714
2232,175961.144
2233,166470.4203
2234,228985.8092
2235,191931.9017
2236,257016.746
2237,295937.9529
2238,222149.4772
2239,120313.2219
2240,166247.2491
2241,133674.2888
2242,117208.4831
2243,125880.9758
2244,97814.94329
2245,94104.00702
2246,146284.6082
2247,117144.9414
2248,128726.3911
2249,119167.283
2250,129836.9271
2251,108489.6053
2252,170884.3696
2253,166516.7117
2254,179327.4727
2255,189638.6041
2256,185451.7379
2257,213014.3088
2258,165408.1082
2259,173770.5425
2260,160515.4121
2261,210409.0385
2262,200608.9782
2263,388133.0294
2264,435939.689
2265,175108.3696
2266,300015.091
2267,295151.9024
2268,401848.3863
2269,169935.3299
2270,185638.7218
2271,200376.998
2272,201226.8889
2273,160011.7578
2274,167637.4356
2275,159418.4974
2276,167584.6099
2277,190373.0494
2278,151989.2448
2279,113502.8011
2280,121688.2549
2281,160007.6306
2282,177570.2561
2283,108227.4006
2284,104748.6423
2285,136015.4629
2286,128714.8212
2287,347152.2361
2288,265380.7156
2289,342590.4083
2290,435386.0469
2291,336460.4309
2292,397840.6906
2293,407619.138
2294,418267.2796
2295,439476.0773
2296,284178.2986
2297,325228.0502
2298,338351.9279
2299,362480.6991
2300,343189.2965
2301,318697.426
2302,251111.7643
2303,264968.6808
2304,281082.1499
2305,181528.9082
2306,181529.1661
2307,194111.277
2308,228956.6743
2309,290471.2566
2310,213539.4503
2311,195598.2622
2312,195149.4398
2313,178599.6937
2314,186659.0346
2315,177958.9302
2316,208794.2091
2317,180336.1139
2318,179063.1933
2319,184491.051
2320,182125.1867
2321,247065.844
2322,170865.256
2323,184703.9385
2324,188588.4796
2325,195373.0259
2326,178086.3907
2327,204836.5516
2328,210436.971
2329,189627.8817
2330,177800.1491
2331,333548.4778
2332,418581.5208
2333,331797.4916
2334,274601.3166
2335,277551.0825
2336,303808.9472
2337,197321.4227
2338,272637.5882
2339,227706.1205
2340,350783.8307
2341,233047.3725
2342,244825.1651
2343,214128.0259
2344,244827.0698
2345,255986.5682
2346,206467.9028
2347,186573.0771
2348,236778.4767
2349,182550.6322
2350,298928.5446
2351,229685.7892
2352,243353.6339
2353,235044.522
2354,132351.8187
2355,148903.8883
2356,149585.7213
2357,189649.7121
2358,187269.8243
2359,139981.5035
2360,119549.8082
2361,146885.3717
2362,282377.2588
2363,134578.8189
2364,161881.1491
2365,211599.4017
2366,202077.85
2367,238545.7109
2368,188412.6094
2369,224280.9311
2370,175253.3328
2371,167449.4122
2372,181924.2496
2373,262760.8142
2374,281942.9997
2375,237732.8719
2376,259652.7346
2377,289206.4401
2378,161684.3708
2379,207669.9904
2380,149003.3509
2381,159359.828
2382,184567.5352
2383,188284.6715
2384,224897.0367
2385,167127.113
2386,137239.0306
2387,136012.2331
2388,127977.1315
2389,124242.4271
2390,145987.3036
2391,130824.0648
2392,123102.6271
2393,169914.2925
2394,141532.3493
2395,198576.4389
2396,145751.6614
2397,201323.0925
2398,122718.4694
2399,59874.00385
2400,68220.78847
2401,118358.375
2402,135462.5402
2403,147185.155
2404,156363.1203
2405,151515.8588
2406,140338.3535
2407,126867.0714
2408,145294.9302
2409,121828.5455
2410,157396.6201
2411,124055.9014
2412,133586.1356
2413,131929.3292
2414,146287.1721
2415,144380.1496
2416,129183.2023
2417,138413.081
2418,137111.859
2419,119825.6522
2420,121616.579
2421,137012.4405
2422,108001.4703
2423,116029.8606
2424,148594.1532
2425,205817.543
2426,125804.7341
2427,121325.3217
2428,170274.405
2429,129885.2827
2430,137345.8569
2431,101489.2607
2432,133951.796
2433,134590.5361
2434,135268.0778
2435,133544.3711
2436,118128.1279
2437,108577.6129
2438,120045.9271
2439,109267.3454
2440,119262.8306
2441,94763.78273
2442,91656.63723
2443,118521.3561
2444,113365.8974
2445,88215.75645
2446,132451.07
2447,192476.257
2448,137670.2079
2449,108937.5244
2450,147657.6878
2451,113211.8352
2452,198452.4111
2453,106627.4726
2454,124009.9866
2455,117780.3483
2456,135956.3021
2457,126943.5481
2458,126203.6051
2459,109432.1551
2460,139218.3798
2461,132578.6343
2462,125749.1415
2463,127111.2207
2464,160231.1938
2465,139131.9747
2466,116219.274
2467,142673.6274
2468,87638.33994
2469,76758.12953
2470,201122.9898
2471,184359.3572
2472,144396.9981
2473,125754.1995
2474,82267.27775
2475,232466.6738
2476,118781.8029
2477,127117.1205
2478,143145.3293
2479,108389.3807
2480,158786.7118
2481,117006.5869
2482,133436.1415
2483,114365.1365
2484,128229.4359
2485,132462.4589
2486,140515.7868
2487,166262.0613
2488,153438.2902
2489,139817.4556
2490,142626.1746
2491,111135.1576
2492,181144.875
2493,145861.6202
2494,146164.9368
2495,104842.3201
2496,249470.2167
2497,145089.9388
2498,109161.6866
2499,102969.5803
2500,119721.5615
2501,128161.6384
2502,131458.8192
2503,99099.43408
2504,184910.7885
2505,216408.7184
2506,240858.6926
2507,286177.9114
2508,241927.1998
2509,212892.4154
2510,221556.0619
2511,179514.3196
2512,207496.0557
2513,208024.1512
2514,253385.4741
2515,145900.2625
2516,185151.1015
2517,141827.1426
2518,147750.5982
2519,207238.7623
2520,217137.458
2521,197567.5586
2522,215785.8045
2523,124156.6805
2524,134232.911
2525,148382.031
2526,133415.58
2527,117912.6781
2528,127788.2657
2529,126412.1203
2530,124932.2975
2531,213341.1614
2532,218232.6151
2533,198132.072
2534,222475.7176
2535,291820.5197
2536,238304.5671
2537,208317.8593
2538,192511.4205
2539,190198.3305
2540,170132.4947
2541,197005.8227
2542,169492.8427
2543,117656.1509
2544,117161.9843
2545,132233.8481
2546,134828.3678
2547,135490.6414
2548,168574.1587
2549,159650.549
2550,387361.5113
2551,142235.8236
2552,124273.5051
2553,88749.77207
2554,111620.4435
2555,118697.6424
2556,94415.18938
2557,109824.3717
2558,170654.6743
2559,123633.4802
2560,147116.7159
2561,151373.6487
2562,146311.4703
2563,153980.9666
2564,195171.7805
2565,151828.5214
2566,142077.5697
2567,135577.2281
2568,176782.18
2569,208012.973
2570,114750.1305
2571,175888.7301
2572,162568.0783
2573,217646.2302
2574,308829.8858
2575,124249.3141
2576,118978.0505
2577,134774.7577
2578,92675.7728
2579,66252.87011
2580,111164.1809
2581,114794.2725
2582,102875.3663
2583,267457.7645
2584,175114.2245
2585,156491.0947
2586,185733.4764
2587,188548.6233
2588,148092.107
2589,147303.1686
2590,202921.8524
2591,237514.2777
2592,200345.3371
2593,225627.4884
2594,186833.8345
2595,198573.3555
2596,282348.2231
2597,171031.5224
2598,285194.4504
2599,317631.8886
2600,152874.6324
2601,150347.224
2602,83524.72232
2603,88379.57309
2604,87336.09974
2605,80678.02993
2606,134038.7091
2607,191840.7013
2608,189459.3204
2609,163326.3802
2610,117358.5507
2611,116245.6791
2612,154290.6384
2613,134893.3974
2614,128366.4075
2615,160677.9022
2616,140143.6092
2617,152678.8214
2618,182230.9299
2619,195644.6796
2620,184991.12
2621,184605.0989
2622,181440.9513
2623,250137.6379
2624,266778.2052
2625,322154.5055
2626,165612.2534
2627,192072.1622
2628,502229.719
2629,505859.6878
2630,388607.204
2631,468576.481
2632,478280.8332
2633,303714.2155
2634,384409.4644
2635,154024.4891
2636,187450.2222
2637,150537.2906
2638,258538.3612
2639,193021.1683
2640,152616.9995
2641,104680.935
2642,179283.256
2643,116916.4322
2644,118528.302
2645,109920.434
2646,96947.97003
2647,99173.24523
2648,136822.9466
2649,143921.8007
2650,147089.6677
2651,138814.9856
2652,401471.5118
2653,265247.7906
2654,238667.0892
2655,353648.629
2656,367831.8542
2657,313891.2243
2658,287244.6406
2659,320465.2376
2660,340391.5278
2661,347345.2042
2662,341196.7462
2663,311587.1543
2664,286790.6406
2665,325422.5441
2666,293433.1718
2667,172920.356
2668,194114.8898
2669,167870.7563
2670,284194.2097
2671,191372.8479
2672,181901.5507
2673,194951.529
2674,196173.91
2675,161029.7602
2676,188745.2446
2677,186594.1619
2678,276835.6311
2679,297123.1793
2680,310035.3056
2681,416421.7523
2682,329293.332
2683,516707.4329
2684,324582.2878
2685,374195.9194
2686,254630.7296
2687,285356.7195
2688,227188.1841
2689,202708.5224
2690,422314.6821
2691,191193.0713
2692,134048.0018
2693,180727.5861
2694,136728.2779
2695,195721.3954
2696,194122.186
2697,187082.7029
2698,190150.7973
2699,170123.8042
2700,155052.7301
2701,167888.2274
2702,119787.0585
2703,163528.8248
2704,135140.7378
2705,113992.4514
2706,119703.4347
2707,134536.8601
2708,133851.2161
2709,106314.0875
2710,119971.2163
2711,269294.4895
2712,360829.2774
2713,161067.5209
2714,159775.3587
2715,173524.2225
2716,165412.7626
2717,188432.478
2718,221386.1242
2719,161466.8192
2720,174137.7694
2721,136283.1738
2722,151955.8287
2723,151400.2775
2724,129207.6572
2725,129862.6311
2726,142466.8961
2727,169441.694
2728,171249.8432
2729,149832.6473
2730,146024.8588
2731,129146.0953
2732,120133.374
2733,151439.9927
2734,144177.9219
2735,126172.253
2736,140669.4716
2737,121071.3595
2738,143686.1488
2739,157257.5802
2740,142719.8308
2741,132022.2059
2742,155819.6547
2743,140572.8969
2744,143258.6869
2745,146811.4981
2746,132835.1246
2747,160311.5379
2748,137082.149
2749,118327.8806
2750,142330.5595
2751,132195.0916
2752,226369.0559
2753,145484.9979
2754,192216.0218
2755,143195.7381
2756,80004.48627
2757,67981.25768
2758,79106.32451
2759,150194.8876
2760,104455.809
2761,139288.1771
2762,139092.6465
2763,181674.036
2764,167374.2027
2765,290592.5661
2766,134244.0442
2767,95267.8759
2768,127070.7887
2769,107944.393
2770,158295.4034
2771,123747.0955
2772,113138.9746
2773,140577.838
2774,132981.1876
2775,105704.7798
2776,135582.89
2777,142487.8798
2778,122860.2452
2779,117842.5803
2780,102381.0415
2781,97652.18674
2782,93711.71588
2783,83124.43854
2784,127886.6852
2785,134229.139
2786,69124.2212
2787,130064.8739
2788,67511.56821
2789,156424.3873
2790,105922.8315
2791,116232.0554
2792,55644.33806
2793,157551.7122
2794,95758.89925
2795,119916.7116
2796,98671.31574
2797,187997.4038
2798,107461.8608
2799,110563.2942
2800,69197.68119
2801,104350.7427
2802,136378.5607
2803,165323.0201
2804,142296.818
2805,109680.1812
2806,81376.38507
2807,163978.8523
2808,141436.3632
2809,139998.3665
2810,134259.2352
2811,147428.0484
2812,146032.8716
2813,143306.8807
2814,140562.0129
2815,99758.9548
2816,233924.8534
2817,157554.0786
2818,139836.5704
2819,174367.8142
2820,120095.9373
2821,103079.8062
2822,198757.8933
2823,267761.6856
2824,146641.1471
2825,135555.0903
2826,133132.3334
2827,132294.3734
2828,198217.5299
2829,222616.3533
2830,231174.8114
2831,177723.4933
2832,212462.4994
2833,271375.3904
2834,209849.2343
2835,199373.7503
2836,200359.5799
2837,180999.4626
2838,154042.8168
2839,185908.2677
2840,193393.1862
2841,198831.1698
2842,217865.7062
2843,149448.4094
2844,177144.046
2845,128158.5115
2846,200753.1568
2847,198190.1587
2848,205455.883
2849,207059.9778
2850,299147.468
2851,235865.4135
2852,239129.9838
2853,227849.3939
2854,143572.3532
2855,192081.5972
2856,203874.719
2857,197872.488
2858,194148.831
2859,121036.618
2860,124992.419
2861,119726.4534
2862,172126.8607
2863,121046.9094
2864,215425.2068
2865,142235.8236
2866,148141.5371
2867,102910.6803
2868,104616.7825
2869,108324.0427
2870,131955.5507
2871,81827.02403
2872,53438.82125
2873,105483.7667
2874,139338.9151
2875,130439.6456
2876,156301.8237
2877,134365.4696
2878,186447.6251
2879,125112.2246
2880,99054.66585
2881,157329.8023
2882,161332.1899
2883,191587.6825
2884,215063.3195
2885,205086.2635
2886,211201.7731
2887,106328.3359
2888,131669.9276
2889,54016.9731
2890,72228.8428
2891,137574.2432
2892,61339.12406
2893,114363.73
2894,63078.66539
2895,283965.0583
2896,260150.2163
2897,194036.2796
2898,156946.9581
2899,217189.8894
2900,169582.2944
2901,191305.2159
2902,179392.8235
2903,298582.7744
2904,321862.0019
2905,108569.1655
2906,220902.4126
2907,115870.9232
2908,133527.7383
2909,153598.576
2910,77670.46397
2911,83285.80213
2912,140321.706
2913,87864.16779
2914,82215.66852
2915,90752.25347
2916,87548.98651
2917,162109.2046
2918,116844.3666
2919,227475.5137
